student_id,current_stage,current_course_or_class,age,gender,tenth_percentage,twelfth_or_diploma_percentage,graduation_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_subroles,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,current_skills,target_career
ST1079,Pursuing_Diploma,Diploma_IT,26,Male,77.75,68.48,0.0,3,3,3,3,6,5,10,4,2,1,4,1,2,1,Creative,"Content Creation, UI Design",Data,Creative,1,1,No,Networking,"CRM, Excel, Pandas, Python",Database Administrator
ST1080,BCA,BCA,20,Other,52.75,66.02,57.39,6,9,7,8,5,7,6,9,2,1,2,1,3,2,Technical,"Software Engineering, System Admin",Cloud,Leader,0,2,No,DBMS,"Excel, Pandas, Python",Software Tester
ST1081,BCA,BCA,23,Female,93.29,45.0,83.69,7,6,7,5,3,10,6,4,3,3,5,2,1,5,Management,"Team Lead, Product Owner",Cloud,Logical,0,2,No,Math,"CSS, PHP, TensorFlow, React",Cybersecurity Analyst
ST1082,12th,Arts,19,Female,69.87,80.93,0.0,5,3,8,4,7,7,10,5,1,4,1,2,2,1,Creative,"Visual Prototyping, UI Design",Security,Leader,1,4,Yes,Networking,"Figma, WordPress",Data Scientist
ST1083,Pursuing_12th,Commerce,18,Male,73.82,0.0,0.0,6,8,6,6,3,10,10,8,2,4,1,5,3,1,Management,"Team Lead, Product Owner",Cloud,Analytical,1,3,No,Web,"Scikit-Learn, Math, Canva, PyTorch",Software Tester
ST1084,Pursuing_BTech,BTech_Civil,26,Male,67.15,80.53,0.0,8,8,6,5,4,3,10,7,3,3,1,3,3,1,Analytical,"Data Analysis, Market Research",Data,Logical,0,3,No,Web,"Market Research, Photoshop, Canva",ML Engineer
ST1085,Pursuing_BTech,BTech_IT,19,Female,71.19,64.51,0.0,6,8,5,4,7,5,7,8,3,5,2,5,4,3,Analytical,"Market Research, Quality Assurance",Web,Logical,1,3,Yes,Python,"Kubernetes, Cryptography, Network Security",Business Analyst
ST1086,BCA,BCA,22,Female,84.06,85.47,83.74,8,3,7,5,7,5,5,5,4,4,4,2,2,2,Creative,"Content Creation, Frontend Design",Web,Creative,0,1,No,Web,"Scikit-Learn, Linux, PyTorch, Keras",Software Tester
ST1087,12th,Science,17,Male,84.98,63.07,0.0,7,6,7,7,4,3,4,9,5,5,5,3,1,4,Technical,"DevOps, Software Engineering",Security,Leader,1,1,Yes,Statistics,"AWS, Illustrator",DevOps Engineer
ST1088,Pursuing_Diploma,Diploma_Mech,24,Male,79.34,78.27,0.0,8,7,5,5,4,6,6,3,4,1,5,5,5,2,Creative,"Content Creation, Frontend Design",AI-ML,Creative,2,2,No,Statistics,"Communication, Project Management, Ethical Hacking",Full Stack Developer
ST1089,BCA,BCA,26,Female,68.57,87.07,72.79,6,7,7,7,6,9,5,7,2,3,3,5,3,3,Management,"Scrum Master, Operations",Web,Creative,2,1,No,DBMS,"PyTorch, Linux, Docker",DevOps Engineer
ST1090,Diploma,Diploma_CSE,21,Female,74.8,81.15,0.0,6,5,7,3,8,7,8,7,2,4,3,4,5,2,Analytical,"Data Analysis, Risk Assessment",Data,Leader,2,0,No,Python,"CSS, Linux, Cryptography, Ethical Hacking",Web Developer
ST1091,10th,General,17,Male,97.76,0.0,0.0,4,8,10,10,6,8,10,4,5,4,3,4,3,5,Management,"Scrum Master, Product Owner",Cloud,Logical,1,2,No,Networking,"Python, Linux",Web Developer
ST1092,Diploma,Diploma_Mech,26,Male,77.22,57.78,0.0,8,5,3,7,4,8,8,5,3,1,1,2,4,2,Creative,"Visual Prototyping, Content Creation",Data,Analytical,4,2,No,DBMS,"Scikit-Learn, CRM, TensorFlow",Web Developer
ST1093,10th,General,17,Other,75.27,0.0,0.0,4,10,4,3,7,4,7,8,1,2,5,4,4,2,Technical,"App Development, DevOps",Data,Analytical,0,2,Yes,DBMS,"Angular, Adobe XD, Canva",Software Tester
ST1094,Pursuing_12th,Commerce,17,Male,75.22,0.0,0.0,8,8,4,6,6,4,6,8,4,4,4,4,2,3,Creative,"Content Creation, UI Design",Web,Analytical,1,2,No,Networking,"Terraform, Linux, Kubernetes, Illustrator",Database Administrator
ST1095,Diploma,Diploma_IT,25,Male,84.59,87.54,0.0,3,6,3,4,7,4,6,10,3,2,2,3,3,3,Technical,"DevOps, Software Engineering",Data,Leader,4,0,No,DBMS,"PHP, Angular, Keras",Web Developer
ST1096,10th,General,16,Male,80.29,0.0,0.0,7,5,8,7,8,8,4,8,5,2,1,4,1,1,Management,"Operations, Product Owner",Security,Creative,2,2,Yes,UI Design,"Terraform, Linux",UI/UX Designer
ST1097,Diploma,Diploma_CSE,22,Male,77.49,67.63,0.0,6,5,6,3,4,6,8,3,5,3,2,4,2,3,Management,"Team Lead, Operations",AI-ML,Leader,2,1,No,UI Design,"Scikit-Learn, Python, Ethical Hacking",Database Administrator
ST1098,Pursuing_BTech,BTech_Civil,19,Male,71.91,55.05,0.0,4,5,3,7,8,6,10,8,1,2,2,5,5,3,Analytical,"Market Research, Quality Assurance",AI-ML,Leader,1,1,No,Python,"Project Management, TensorFlow",ML Engineer
ST1099,BTech,BTech_ECE,25,Male,69.47,82.26,76.75,3,6,5,6,5,8,7,7,5,4,1,3,5,2,Technical,"App Development, System Admin",AI-ML,Creative,0,2,No,UI Design,"JavaScript, Network Security",Backend Developer
ST1100,10th,General,15,Female,80.64,0.0,0.0,6,6,5,4,4,7,10,6,3,5,4,5,2,4,Technical,"App Development, System Admin",Security,Creative,5,2,No,Math,"Scikit-Learn, Project Management",Database Administrator
ST1101,BTech,BTech_IT,21,Female,75.1,90.11,81.01,7,7,10,5,7,6,7,3,5,3,4,4,1,5,Management,"Operations, Team Lead",AI-ML,Analytical,1,1,Yes,UI Design,"CSS, Linux, Wireshark",Database Administrator
ST1102,BTech,BTech_ECE,20,Female,70.62,79.26,56.14,8,6,8,5,4,6,9,6,5,1,1,5,4,3,Creative,"Visual Prototyping, Frontend Design",Cloud,Logical,0,2,No,UI Design,"Adobe XD, Canva",Business Analyst
ST1103,Diploma,Diploma_Mech,19,Male,70.66,75.22,0.0,6,4,4,8,9,6,7,5,3,3,3,3,2,3,Analytical,"Data Analysis, Risk Assessment",Data,Creative,2,4,Yes,Networking,"Scikit-Learn, Project Management",UI/UX Designer
ST1104,Graduate,BBA,20,Male,78.96,66.33,89.6,8,6,5,8,9,5,10,8,1,4,5,5,2,3,Analytical,"Risk Assessment, Data Analysis",Data,Creative,0,2,Yes,DBMS,"Market Research, Project Management, R",Data Scientist
ST1105,BCA,BCA,26,Male,87.92,68.45,59.87,4,6,6,8,4,4,7,6,5,1,5,2,3,1,Analytical,"Market Research, Data Analysis",Security,Analytical,1,2,Yes,Statistics,"Scikit-Learn, Illustrator",ML Engineer
ST1106,Diploma,Diploma_CSE,21,Male,64.28,48.79,0.0,3,8,6,7,8,7,4,10,5,2,3,3,2,4,Technical,"DevOps, System Admin",Security,Analytical,0,0,Yes,Web,"Math, Tableau, Python, Statistics",Full Stack Developer
ST1107,BCA,BCA,21,Male,87.23,66.87,68.19,4,5,8,8,5,4,4,6,4,5,4,4,4,3,Analytical,"Data Analysis, Risk Assessment",Security,Leader,1,1,No,Networking,"Pandas, Illustrator, Statistics, SQL",UI/UX Designer
ST1108,Diploma,Diploma_CSE,26,Female,68.27,69.39,0.0,3,3,6,7,8,7,6,7,1,4,1,1,3,2,Creative,"Visual Prototyping, UI Design",Cloud,Analytical,1,1,Yes,Statistics,"Project Management, R",Backend Developer
ST1109,10th,General,16,Female,82.98,0.0,0.0,8,8,7,7,7,6,8,9,2,2,3,5,5,3,Analytical,"Risk Assessment, Data Analysis",AI-ML,Logical,0,4,Yes,Web,"Tableau, Pandas, Python, Angular",Data Scientist
ST1110,Pursuing_BTech,BTech_ECE,21,Other,50.0,84.81,0.0,5,7,7,7,7,7,4,4,1,4,3,5,5,1,Creative,"Frontend Design, Content Creation",Cloud,Logical,2,1,No,Web,"Excel, Linux, Ethical Hacking",DevOps Engineer
ST1111,10th,General,16,Male,76.31,0.0,0.0,8,6,6,9,7,7,10,6,1,2,1,4,4,1,Technical,"App Development, Software Engineering",AI-ML,Logical,0,1,No,Web,"Math, Linux, Wireshark, Ethical Hacking",Data Scientist
ST1112,BCA,BCA,19,Female,73.81,65.16,70.37,4,8,9,8,4,6,10,4,5,2,4,2,5,4,Management,"Product Owner, Team Lead",Web,Logical,1,2,No,UI Design,"CRM, Linux, Wireshark, Ethical Hacking",Backend Developer
ST1113,Diploma,Diploma_CSE,21,Female,70.57,70.17,0.0,8,4,6,3,7,9,5,6,5,5,1,2,3,2,Management,"Operations, Team Lead",Cloud,Creative,1,3,No,Math,"AWS, Docker, Kubernetes, Canva",Web Developer
ST1114,Pursuing_Diploma,Diploma_IT,19,Male,88.26,87.06,0.0,6,5,7,6,6,6,4,8,5,5,2,2,1,5,Analytical,"Market Research, Quality Assurance",Security,Leader,0,3,No,UI Design,"PyTorch, CRM",Cloud Engineer
ST1115,10th,General,16,Male,67.41,0.0,0.0,7,5,4,5,7,8,4,3,3,5,2,1,4,2,Creative,"Content Creation, UI Design",Cloud,Creative,0,3,No,Networking,"Excel, R, PowerBI, TensorFlow",Backend Developer
ST1116,Graduate,BCA,22,Female,73.47,98.35,74.46,7,4,3,7,7,5,4,9,4,4,4,5,5,2,Technical,"Software Engineering, App Development",Cloud,Creative,0,3,No,Web,"Market Research, CRM, Keras",Cybersecurity Analyst
ST1117,BCA,BCA,19,Male,62.07,67.09,72.93,7,5,3,4,5,5,4,7,2,5,2,3,1,5,Creative,"UI Design, Content Creation",Data,Leader,1,4,Yes,Python,"PowerBI, React",Cloud Engineer
ST1118,10th,General,16,Male,72.46,0.0,0.0,3,9,3,7,8,7,7,7,3,2,1,4,5,1,Technical,"System Admin, App Development",Security,Creative,2,1,Yes,Networking,"Excel, R, Cryptography, SQL",Business Analyst
ST1119,Pursuing_12th,Arts,17,Male,79.7,0.0,0.0,3,5,4,6,9,4,5,3,1,5,5,1,3,5,Creative,"Visual Prototyping, Content Creation",Cloud,Creative,1,0,No,Python,"Figma, Photoshop, Linux, Illustrator",UI/UX Designer
ST1120,BCA,BCA,20,Female,75.94,66.37,89.97,8,4,8,3,3,5,6,3,5,5,4,1,2,1,Creative,"Content Creation, Visual Prototyping",Security,Analytical,2,1,No,Statistics,Network Security,UI/UX Designer
ST1121,BCA,BCA,20,Male,76.08,95.66,75.91,7,9,5,3,4,6,4,10,4,4,3,3,4,2,Technical,"DevOps, App Development",Data,Analytical,2,1,No,Statistics,"JavaScript, Linux, Angular",Database Administrator
ST1122,BCA,BCA,25,Female,78.54,51.13,72.83,6,7,5,6,7,3,8,7,2,1,1,3,5,4,Analytical,"Data Analysis, Market Research",Security,Analytical,1,3,No,Math,"HTML, JavaScript, WordPress, Scikit-Learn",ML Engineer
ST1123,Pursuing_12th,Commerce,19,Female,84.23,0.0,0.0,8,6,5,3,8,10,4,6,4,4,1,5,5,5,Management,"Team Lead, Product Owner",AI-ML,Creative,0,3,No,Python,"CSS, Linux, Angular, Node.js",DevOps Engineer
ST1124,Pursuing_12th,Arts,17,Other,65.31,0.0,0.0,4,8,5,7,6,7,8,4,5,1,4,4,3,3,Technical,"Software Engineering, DevOps",Data,Logical,0,2,No,DBMS,"Excel, Cryptography, Ethical Hacking",Cybersecurity Analyst
ST1125,BTech,BTech_ECE,24,Female,68.45,66.79,80.21,10,7,5,9,5,9,8,5,2,2,1,3,5,2,Management,"Operations, Product Owner",Security,Logical,1,1,No,UI Design,"Figma, CRM, Agile",Data Scientist
ST1126,BCA,BCA,25,Male,79.36,82.88,81.3,3,8,3,3,9,4,8,8,1,3,5,1,2,3,Creative,"UI Design, Content Creation",Web,Creative,2,2,No,Math,"Adobe XD, Keras",Cloud Engineer
ST1127,BCA,BCA,20,Female,81.25,87.12,68.6,4,3,8,9,4,4,7,8,1,2,5,1,5,3,Analytical,"Market Research, Risk Assessment",Security,Logical,3,1,Yes,Networking,"Terraform, Communication",Web Developer
ST1128,10th,General,17,Female,82.54,0.0,0.0,6,7,3,5,5,8,4,8,1,2,1,4,4,5,Creative,"Content Creation, Frontend Design",AI-ML,Leader,0,1,No,DBMS,"PyTorch, Math, Python, Ethical Hacking",Cloud Engineer
ST1129,Graduate,BTech_IT,26,Female,73.86,98.92,77.5,6,7,5,6,4,4,8,7,1,2,3,5,5,3,Creative,"Frontend Design, Visual Prototyping",Cloud,Logical,2,2,No,Math,"Figma, JavaScript, WordPress, PHP",Cybersecurity Analyst
ST1130,BTech,BTech_IT,23,Male,87.64,60.1,69.1,7,8,8,3,9,3,10,9,5,5,1,5,4,4,Technical,"System Admin, App Development",Web,Creative,1,0,No,Statistics,"HTML, WordPress, Network Security, React",ML Engineer
ST1131,Pursuing_BTech,BTech_ECE,20,Male,81.83,77.56,0.0,8,7,8,5,6,9,9,8,1,4,2,3,1,5,Management,"Operations, Team Lead",Data,Creative,0,1,No,UI Design,"Terraform, Azure, Linux, Ethical Hacking",Full Stack Developer
ST1132,BTech,BTech_ECE,19,Male,80.56,88.05,74.76,6,4,8,3,6,6,8,8,4,2,1,2,4,1,Management,"Scrum Master, Product Owner",Web,Analytical,0,1,No,UI Design,"Terraform, TensorFlow, Kubernetes",Web Developer
ST1133,Pursuing_12th,Commerce,18,Female,79.27,0.0,0.0,6,8,3,4,3,8,4,5,1,2,1,4,3,4,Technical,"Software Engineering, DevOps",Security,Analytical,0,4,Yes,DBMS,"CSS, Illustrator, Node.js, React",Backend Developer
ST1134,Diploma,Diploma_Mech,20,Female,82.06,54.5,0.0,5,5,7,5,4,5,4,8,2,1,1,5,3,4,Technical,"DevOps, System Admin",AI-ML,Leader,1,0,No,Python,"CSS, SQL",Backend Developer
ST1135,Pursuing_12th,Science,19,Male,80.12,0.0,0.0,7,6,7,4,3,6,7,5,2,2,1,5,1,2,Technical,"DevOps, App Development",Cloud,Logical,1,0,No,DBMS,"CSS, Tableau",Web Developer
ST1136,Diploma,Diploma_ECE,19,Female,75.76,81.06,0.0,7,4,8,4,5,7,9,3,5,1,1,5,1,5,Creative,"UI Design, Visual Prototyping",Web,Leader,2,5,Yes,Web,"Azure, Kubernetes, Keras",ML Engineer
ST1137,Pursuing_BTech,BTech_CSE,21,Female,70.26,70.63,0.0,10,8,3,7,7,5,7,4,4,3,5,3,2,1,Technical,"Software Engineering, System Admin",Cloud,Leader,1,1,Yes,Python,"Linux, Adobe XD, Illustrator",Data Scientist
ST1138,10th,General,17,Male,83.3,0.0,0.0,8,9,5,4,5,3,6,9,3,2,4,1,4,3,Technical,"DevOps, System Admin",Security,Creative,1,1,Yes,Networking,"Figma, JavaScript, Adobe XD",ML Engineer
ST1139,Pursuing_Diploma,Diploma_Mech,20,Female,85.08,62.78,0.0,9,4,3,5,8,4,7,4,2,2,3,2,4,4,Analytical,"Risk Assessment, Quality Assurance",Security,Leader,1,0,No,Python,"Pandas, Linux, Docker",Data Scientist
ST1140,Graduate,BSc_CS,23,Female,50.0,58.14,85.34,8,7,3,7,6,3,6,6,2,1,4,1,3,4,Creative,"Frontend Design, Content Creation",Cloud,Creative,0,1,No,DBMS,"Photoshop, Node.js",Data Scientist
ST1141,BTech,BTech_IT,24,Male,73.02,83.62,60.91,8,8,3,3,7,6,6,6,4,2,2,5,5,5,Technical,"System Admin, App Development",Web,Analytical,1,4,Yes,DBMS,"Communication, Project Management, Figma",DevOps Engineer
ST1142,Pursuing_Diploma,Diploma_CSE,24,Male,79.58,73.25,0.0,5,9,4,4,10,4,8,5,2,2,5,2,1,1,Technical,"System Admin, App Development",Data,Creative,2,2,No,Math,"Tableau, R, PowerBI, Adobe XD",Business Analyst
ST1143,10th,General,15,Male,81.89,0.0,0.0,7,4,3,3,6,3,8,3,5,5,4,4,4,1,Creative,"UI Design, Frontend Design",Data,Leader,3,2,No,Math,"CSS, PHP, Canva, React",ML Engineer
ST1144,Pursuing_Diploma,Diploma_ECE,20,Female,91.84,81.09,0.0,3,7,5,6,4,7,6,6,3,2,1,4,2,4,Analytical,"Market Research, Quality Assurance",Security,Analytical,0,3,No,Networking,"Tableau, Node.js",Cybersecurity Analyst
ST1145,12th,Science,19,Other,74.92,61.59,0.0,8,9,7,6,8,5,7,6,4,2,3,4,5,4,Technical,"App Development, System Admin",Security,Analytical,1,0,No,Web,"HTML, Python, PHP, React",Cloud Engineer
ST1146,Pursuing_Diploma,Diploma_Mech,24,Male,66.55,84.31,0.0,8,5,7,8,5,5,4,3,1,3,1,1,1,4,Management,"Operations, Product Owner",Security,Logical,1,2,No,Math,"Excel, Python, React",Web Developer
ST1147,10th,General,16,Female,73.62,0.0,0.0,8,9,4,8,6,8,5,8,3,4,3,4,4,2,Technical,"App Development, System Admin",Web,Leader,0,1,Yes,Statistics,"Communication, Ethical Hacking, Agile",Cloud Engineer
ST1148,Pursuing_12th,Arts,19,Male,60.56,0.0,0.0,6,3,3,5,8,8,4,4,1,1,1,5,4,5,Creative,"UI Design, Visual Prototyping",Cloud,Logical,0,3,No,Math,"Docker, Tableau, Python, PowerBI",DevOps Engineer
ST1149,BTech,BTech_CSE,26,Male,65.41,65.5,77.18,8,4,8,6,5,5,4,10,4,3,2,3,1,4,Technical,"App Development, DevOps",Cloud,Logical,2,1,No,UI Design,"Node.js, Kubernetes",Data Scientist
ST1150,Pursuing_Diploma,Diploma_Mech,19,Other,50.0,50.61,0.0,3,5,4,3,8,6,4,10,5,1,3,5,1,2,Technical,"System Admin, Software Engineering",Web,Leader,0,0,Yes,Statistics,"JavaScript, Ethical Hacking",DevOps Engineer
ST1151,BCA,BCA,21,Male,63.26,83.57,59.83,8,6,4,6,6,3,6,6,3,3,3,1,5,4,Technical,"System Admin, DevOps",Web,Analytical,1,3,No,Statistics,"Keras, Network Security",Cybersecurity Analyst
ST1152,Pursuing_12th,Science,19,Other,72.38,0.0,0.0,6,4,5,4,8,6,5,5,3,3,4,3,5,3,Creative,"Content Creation, Visual Prototyping",Cloud,Analytical,3,1,No,Math,"Kubernetes, Wireshark, Network Security",Cybersecurity Analyst
ST1153,Pursuing_12th,Commerce,17,Female,83.35,0.0,0.0,6,5,8,9,5,8,7,7,4,1,4,5,4,1,Technical,"App Development, System Admin",Cloud,Logical,2,0,No,Web,"Math, Python, TensorFlow",Software Tester
ST1154,BCA,BCA,19,Other,74.09,79.0,81.27,4,7,3,4,9,7,4,10,5,4,5,4,1,1,Analytical,"Quality Assurance, Data Analysis",Security,Creative,1,0,No,Math,"R, Statistics",Web Developer
ST1155,Pursuing_12th,Arts,18,Male,68.5,0.0,0.0,4,4,7,8,6,6,7,7,5,4,3,3,2,5,Management,"Team Lead, Operations",Security,Creative,1,0,Yes,Math,"JavaScript, PHP, Angular, R",Backend Developer
ST1156,Pursuing_Diploma,Diploma_ECE,19,Female,85.75,45.0,0.0,4,8,7,5,3,8,8,7,2,5,5,4,1,5,Technical,"DevOps, Software Engineering",AI-ML,Leader,1,2,Yes,Networking,"Pandas, CRM, Statistics",Database Administrator
ST1157,12th,Arts,17,Male,68.35,75.48,0.0,8,4,9,9,8,9,6,7,5,3,2,5,2,1,Management,"Scrum Master, Operations",Cloud,Logical,0,2,No,DBMS,"Market Research, WordPress, Angular, React",Cloud Engineer
ST1158,Graduate,BTech_IT,19,Female,78.42,83.64,70.88,4,4,4,8,3,8,8,4,3,1,1,4,5,5,Creative,"Content Creation, Frontend Design",Data,Logical,3,1,No,Statistics,"Scikit-Learn, Python, Photoshop",Business Analyst
ST1159,Pursuing_12th,Commerce,19,Other,79.15,0.0,0.0,6,8,4,5,6,3,8,6,1,1,4,1,4,2,Technical,"Software Engineering, DevOps",Data,Creative,1,1,No,DBMS,"Adobe XD, Keras",DevOps Engineer
ST1160,BCA,BCA,24,Male,62.01,64.05,69.72,8,8,7,4,9,8,5,7,3,3,2,5,4,5,Management,"Team Lead, Product Owner",Web,Creative,1,4,Yes,Networking,"Linux, Angular, Wireshark, Cryptography",Web Developer
ST1161,12th,Arts,19,Female,78.33,64.06,0.0,9,4,5,4,5,8,9,6,5,3,1,3,1,3,Analytical,"Quality Assurance, Data Analysis",Cloud,Analytical,0,2,Yes,DBMS,"Docker, Adobe XD, Illustrator, Canva",ML Engineer
ST1162,BTech,BTech_IT,19,Female,71.62,55.92,68.87,7,4,7,9,4,8,5,4,2,5,2,2,1,2,Analytical,"Market Research, Risk Assessment",Security,Logical,1,0,Yes,Networking,"JavaScript, Cryptography, Network Security",Cybersecurity Analyst
ST1163,Graduate,BBA,22,Female,59.68,63.91,88.26,6,8,5,8,7,3,7,9,2,2,3,2,5,1,Technical,"System Admin, Software Engineering",Data,Leader,3,3,No,Networking,"Communication, Project Management, Canva",Backend Developer
ST1164,10th,General,15,Other,87.33,0.0,0.0,4,7,3,6,8,3,6,3,2,2,5,1,2,5,Creative,"Visual Prototyping, Frontend Design",AI-ML,Leader,3,1,Yes,Math,"Project Management, Photoshop, Canva, Illustrator",Web Developer
ST1165,Pursuing_12th,Arts,17,Male,56.62,0.0,0.0,5,9,6,9,3,3,4,9,2,3,2,3,3,3,Technical,"Software Engineering, App Development",Data,Logical,0,1,No,Networking,"Market Research, Project Management, CSS, Agile",UI/UX Designer
ST1166,Graduate,BCom,26,Male,78.19,45.0,60.04,6,4,4,7,5,3,9,5,4,3,1,3,1,4,Analytical,"Data Analysis, Market Research",Web,Creative,3,1,No,Web,"PyTorch, Linux, Cryptography, Network Security",Cloud Engineer
ST1167,BCA,BCA,22,Male,71.07,82.59,70.59,8,4,7,7,7,5,9,6,2,2,2,1,2,2,Management,"Product Owner, Team Lead",AI-ML,Leader,0,3,Yes,Web,"WordPress, PowerBI, Node.js",Backend Developer
ST1168,Pursuing_BTech,BTech_CSE,23,Male,87.11,74.55,0.0,6,3,9,4,3,5,6,8,4,4,4,4,5,2,Management,"Product Owner, Operations",Cloud,Logical,2,3,No,Networking,"PyTorch, Math, Scikit-Learn",Cybersecurity Analyst
ST1169,Pursuing_Diploma,Diploma_Mech,19,Male,89.3,50.54,0.0,7,7,5,4,4,6,7,7,2,4,1,5,3,3,Technical,"Software Engineering, DevOps",AI-ML,Analytical,0,1,No,Networking,"Figma, Kubernetes",Backend Developer
ST1170,Diploma,Diploma_Mech,22,Female,66.22,56.84,0.0,3,6,7,8,7,7,7,3,1,5,3,4,3,2,Creative,"UI Design, Frontend Design",Cloud,Logical,2,1,Yes,UI Design,"PowerBI, Wireshark",Cybersecurity Analyst
ST1171,Graduate,BSc_CS,22,Female,81.55,73.62,79.57,6,10,3,7,7,6,7,8,1,5,2,1,2,2,Technical,"App Development, DevOps",AI-ML,Leader,1,2,Yes,Web,"Excel, Linux, PowerBI",Cloud Engineer
ST1172,12th,Commerce,17,Female,84.19,94.52,0.0,8,3,5,5,4,8,4,6,1,1,3,4,5,4,Analytical,"Quality Assurance, Data Analysis",Data,Analytical,0,2,Yes,UI Design,"AWS, CRM",Backend Developer
ST1173,BTech,BTech_ECE,21,Female,95.98,66.77,58.68,4,4,4,8,5,4,7,6,4,4,5,3,2,4,Creative,"Content Creation, Visual Prototyping",Web,Leader,1,4,Yes,Web,"PHP, Communication, CRM",Cloud Engineer
ST1174,Pursuing_Diploma,Diploma_IT,23,Female,66.66,100.0,0.0,7,6,8,6,6,3,7,8,4,4,4,2,5,2,Analytical,"Risk Assessment, Data Analysis",Data,Logical,1,0,Yes,Networking,"Linux, Wireshark, Network Security",Web Developer
ST1175,Pursuing_Diploma,Diploma_IT,25,Male,50.0,87.14,0.0,5,4,9,5,3,8,9,8,2,3,4,3,5,3,Management,"Operations, Scrum Master",Data,Analytical,1,3,No,Python,"CRM, Node.js",Cybersecurity Analyst
ST1176,Pursuing_BTech,BTech_Civil,22,Female,84.52,83.72,0.0,5,7,6,8,4,3,7,8,5,1,4,2,2,5,Creative,"Visual Prototyping, Frontend Design",Cloud,Creative,1,2,No,Python,"CRM, Cryptography, Agile",Business Analyst
ST1177,BTech,BTech_CSE,19,Male,67.15,73.17,74.93,8,3,8,5,7,3,4,3,3,3,1,4,5,2,Creative,"UI Design, Visual Prototyping",Cloud,Leader,1,1,No,Math,"Linux, Photoshop, Adobe XD",Data Scientist
ST1178,Diploma,Diploma_CSE,21,Male,68.93,70.69,0.0,4,5,3,8,5,3,8,6,4,3,3,4,1,3,Technical,"DevOps, System Admin",AI-ML,Logical,3,0,No,Python,"Tableau, Photoshop, Adobe XD",Software Tester
ST1179,12th,Commerce,17,Male,76.01,78.41,0.0,5,6,8,6,4,4,7,6,5,5,2,2,3,3,Technical,"DevOps, App Development",Cloud,Leader,0,3,No,Python,"CRM, Adobe XD",UI/UX Designer
ST1180,BCA,BCA,23,Female,85.27,60.44,72.47,6,4,8,8,5,7,6,10,4,3,5,3,5,5,Technical,"Software Engineering, App Development",Web,Analytical,0,4,Yes,Math,"Communication, CSS, Angular",Software Tester
ST1181,Pursuing_12th,Commerce,17,Male,70.59,0.0,0.0,7,5,7,6,7,8,5,7,4,4,3,3,1,1,Creative,"Frontend Design, UI Design",AI-ML,Logical,3,0,No,Statistics,"Market Research, Project Management, Scikit-Learn",Cybersecurity Analyst
ST1182,BTech,BTech_CSE,19,Male,88.59,67.49,74.28,7,8,5,6,5,10,7,6,5,4,1,2,2,1,Management,"Product Owner, Team Lead",Data,Creative,1,0,No,DBMS,"Terraform, Pandas, PowerBI",Cloud Engineer
ST1183,Pursuing_Diploma,Diploma_Mech,26,Female,67.35,100.0,0.0,4,4,8,7,7,3,4,5,2,4,3,3,2,4,Analytical,"Data Analysis, Risk Assessment",Web,Leader,2,2,No,Python,"HTML, PHP, Illustrator",Full Stack Developer
ST1184,Graduate,BTech_IT,25,Female,82.44,93.56,73.28,4,8,5,9,4,6,6,10,5,5,1,1,5,4,Technical,"DevOps, App Development",Web,Logical,1,0,No,Web,"Scikit-Learn, Python, Linux, PyTorch",Business Analyst
ST1185,12th,Arts,18,Male,82.13,55.23,0.0,9,5,8,7,9,5,10,7,4,3,1,3,2,4,Management,"Scrum Master, Product Owner",Cloud,Creative,1,2,No,Math,"Scikit-Learn, Python, R",ML Engineer
ST1186,Pursuing_Diploma,Diploma_IT,22,Female,70.21,55.72,0.0,5,3,6,9,4,7,8,7,5,3,1,3,2,5,Analytical,"Data Analysis, Quality Assurance",Cloud,Logical,1,4,Yes,Networking,"HTML, JavaScript, Angular, PyTorch",ML Engineer
ST1187,BCA,BCA,26,Female,77.43,63.16,49.96,6,9,8,4,6,7,5,9,5,1,1,5,5,4,Technical,"DevOps, Software Engineering",Data,Creative,1,3,Yes,DBMS,"Python, PowerBI",Software Tester
ST1188,Diploma,Diploma_IT,23,Male,50.0,74.87,0.0,8,8,8,4,6,5,6,9,5,4,4,1,5,1,Technical,"Software Engineering, System Admin",Web,Logical,1,3,No,Statistics,"Terraform, PHP, Docker, Kubernetes",ML Engineer
ST1189,Pursuing_12th,Science,17,Male,86.68,0.0,0.0,7,8,4,3,8,4,5,3,5,5,1,4,1,4,Creative,"Visual Prototyping, Frontend Design",Web,Analytical,2,0,No,Networking,"Photoshop, Adobe XD, Agile",Backend Developer
ST1190,Pursuing_12th,Commerce,18,Male,54.88,0.0,0.0,5,6,4,8,4,6,7,5,3,4,2,5,5,3,Creative,"Visual Prototyping, Content Creation",Cloud,Logical,1,0,No,UI Design,"Linux, Wireshark, Network Security",Cybersecurity Analyst
ST1191,BCA,BCA,25,Female,71.02,66.39,63.59,8,5,8,8,8,6,7,10,4,3,5,3,1,1,Analytical,"Quality Assurance, Risk Assessment",Data,Logical,1,4,Yes,Math,"Azure, Network Security",Full Stack Developer
